ID,COUNT AREA,MONTH,DAY,YEAR,START TIME,END TIME,OBSERVERS,AWPE,GBHE,GREG,SNEG,BCNH,WTKI,NOHA,RTHA,RSHA,RLHA,SSHA,COHA,AMKE,MERL,PEFA,BBPL,PAGP,AMGP,LEGP,SNPL,SEPL,KILL,BLOY,AMAV,GRYE,LEYE,YELL,WILL,WATA,SPSA,WHIM,LBCU,MAGO,RUTU,BLTU,SURF,REKN,SAND,WESA,LESA,LWSA,BASA,DUNL,PEEP,SBDO,LBDO,DOSP,COSN,RNPH,REPH,PHAL,FEHA,OSPR,NOTES & OTHER SPECIES,PROOFED,ENTERED BY,WIPH,BAEA,SSCOHA,GOEA,SEOW,GRHE,AMBI,PESA,SESA,RUFF
1524,BIV,12,3,2004,1100,1230,"R. CURRIE, R. KIRSCHMAN",0,1,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
1525,SPT,12,17,2004,1040,1055,"G. BISHOP, J. TEMKO",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1526,BRB,12,17,2004,1100,1140,"G. BISHOP, J. TEMKO",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,349,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEHA 1. BRPE 21.,,,,,,,,,,,,
1527,LAW,12,17,2004,1215,1240,"G. BISHOP, J. TEMKO",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1528,TPT,12,17,2004,1100,1210,"F. HANSON, C. KUELPER",0,12,1,4,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,389,0,1,0,0,51,83,57,0,0,127,0,0,0,7,0,0,0,0,0,0,BEKI 1.,,,,,,,,,,,,
1529,WCD,12,17,2004,1100,1230,"J. KELLY, M. MC CAUSTLAND",0,3,2,7,0,0,0,1,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,2,0,0,109,0,0,0,0,740,0,57,0,0,357,250,80,0,0,2380,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1530,WHG,12,17,2004,1100,1105,K. ETIENNE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,18,0,86,0,0,21,0,0,0,0,0,0,0,0,0,0,"WINDY, CLEAR AND COLD.",,,,,,,,,,,,
1531,INV,12,17,2004,1155,1230,K. ETIENNE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1532,CGP,12,17,2004,1100,1220,T. GILBERT,0,4,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,3,0,0,11,0,0,0,0,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1533,WPT,12,17,2004,1102,1205,G. BENNETT,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,34,0,0,0,0,13,0,0,0,0,0,0,245,0,0,0,500,0,0,0,0,0,0,0,0,0,"PEFA ON POLE IN THE MIDDLE OF BAY, NEAR PEEPS.",,,,,,,,,,,,
1534,BIV,12,17,2004,1100,1205,"E. BLUSTEIN, R. CURRIE, S. ALLEN, L. SYKES",0,0,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,7,0,0,0,0,42,0,0,0,0,0,224,41,0,0,186,0,0,0,10,0,0,0,0,0,3,,,,,,,,,,,,,
1535,MMG,12,17,2004,1100,1230,"L. HUG, T. WALTERS",0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,96,0,0,0,0,214,0,15,0,0,32,12,109,0,0,52,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
1536,GIA,12,17,2004,1015,1030,T. WALTERS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1537,SPT,1,13,2005,1325,1350,"Temko, Mc Caustland",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1538,BRB,1,13,2005,1355,1445,"Temko, Mc Caustland",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,356,0,0,0,0,115,0,36,0,0,22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1539,LAW,1,13,2005,1308,1322,"Temko, Mc Caustland",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1540,TPT,1,13,2005,1316,1419,"F. Hanson, A. Spencer",0,8,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,298,0,39,0,0,71,0,76,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1541,WCD,1,13,2005,1315,1415,J. Kelly,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,675,0,0,0,1,163,230,185,0,0,1400,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,
1542,CGP,1,13,2005,1315,1425,T. Gilbert,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1543,MMG,1,13,2005,1315,1430,T. Walters,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,61,0,41,0,0,26,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1544,GIA,1,13,2005,1230,1245,T. Walters,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1545,BIV,1,13,2005,1315,1415,"L. Sykes, T. Nordbye",0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,196,0,0,0,0,0,10,80,0,0,10,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,
1546,WPT,1,13,2005,1315,1418,L. Hug,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,153,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
1547,INV,1,13,2005,1410,1440,K. Etienne,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,80,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1548,WHG,1,13,2005,1315,1325,K. Etienne,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,45,0,0,0,0,11,0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1549,SPT,2,11,2005,1032,1100,"J. Temko, G. Bishop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1550,BRB,2,11,2005,1105,1145,"J. Temko, G. Bishop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,632,0,0,0,0,141,24,52,0,0,348,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1551,LAW,2,11,2005,1015,1030,"J. Temko, G. Bishop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1552,TPT,2,11,2005,1015,1120,"A. Spencer, C. Kuelper",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,62,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1553,WCD,2,11,2005,1015,1115,J. Kelly,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,1010,0,3,0,2,101,210,193,0,0,450,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
1554,CGP,2,11,2005,1015,1135,T. Gilbert,0,2,0,2,0,1,0,3,3,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,9,0,3,0,0,8,0,0,0,0,33,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1555,MMG,2,11,2005,1015,1145,"B. Bajema, M. McCaustland",0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,67,0,87,0,0,116,20,528,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1556,GIA,2,11,2005,1015,1030,T. Walters,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1557,BIV,2,11,2005,1015,1145,"L.Hug, F. Hanson, T. Norbye",0,2,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,168,0,0,0,0,208,0,0,0,0,136,3,80,0,0,92,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
1558,WPT,2,11,2005,1015,1050,J. Evens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,
1559,INV,2,11,2005,1115,1135,K. Etienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,count conducted during a very high rising tide. NO birds counted in Inverness shoreline section which is surveyed late during the count cycle.,,,,,,,,,,,,
1560,WHG,2,11,2005,1015,1035,K. Etienne,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,13,4,0,0,0,0,0,69,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1561,SPT,2,28,2005,1240,1310,"G. Bishop, J. Temko, D. Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,583,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1562,BRB,2,28,2005,1315,1330,"G. Bishop, J. Temko, D. Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Saw 2 Brant geese.,,,,,,,,,,,,
1563,LAW,2,28,2005,1230,1240,"G. Bishop, J. Temko, D. Williams",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1564,TPT,2,28,2005,1230,1324,M. Mc Caustland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,121,0,2,0,0,116,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1565,WCD,2,28,2005,1230,1345,J. Kelly,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,560,0,18,0,0,46,135,60,0,0,150,0,0,0,0,0,0,0,0,0,2,"Saw two White-winged scoter. It appears 150 DUNL, 135 WESA, 40 LESA and 46 SAND may be roosting in oyster racks at WCD.",,,,,,,,,,,,
1566,CGP,2,28,2005,1230,1400,J. White,0,0,1,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,30,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Saw 4 CORA.,,,,,,,,,,,,
1567,MMG,2,28,2005,1230,1400,R. Johnson,0,2,2,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22,0,35,0,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1568,GIA,2,28,2005,1230,1245,T. Walters,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1569,BIV,2,28,2005,1230,1400,"L. Hug, E. Blustein",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,
1570,WPT,2,28,2005,1228,1315,J. Evens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1571,INV,2,28,2005,1320,1400,K. Etienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1572,WHG,2,28,2005,1230,1240,K. Etienne,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,75,0,0,0,0,3,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,"Saw one BEKI, 2 CORA quarking and flying in spirals together above the shorebirds.",,,,,,,,,,,,
1573,WCD,8,27,2007,1045,1155,R. STALLCUP,28,2,15,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,413,0,0,0,1,650,0,0,0,0,4,971,128,0,2,0,0,0,0,3,0,310,0,0,0,2,GRYE HEARD ONLY,EPP,MSH,,,,,,,,,,
1574,WPT,8,27,2007,1025,1109,M. MCCAUSTLAND,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,MURRE FORAGING IN 4 INCHES WATER,EPP,MSH,,,,,,,,,,
1575,BIV,8,27,2007,1015,1115,"T. NORDBY, F. HANSON",11,1,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,12,0,165,0,0,0,1,,EPP,MSH,,,,,,,,,,
1576,BRB,8,27,2007,1045,1140,"E. BLUSTEIN, J. TEMKO",0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,6,0,0,0,0,0,0,58,0,0,0,0,639,0,0,0,5,0,219,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1577,LAW,8,27,2007,1045,1100,"E. BLUSTEIN, J. TEMKO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAMPERS, FIREMAN, DOGS",EPP,MSH,,,,,,,,,,
1578,SPT,8,27,2007,1015,1040,"E. BLUSTEIN, J. TEMKO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,MANY JELLYFISH,EPP,MSH,,,,,,,,,,
1579,MMG,8,27,2007,0,0,"P. WOODWORTH, J. SOMERS",0,3,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,4,0,0,0,30,60,0,0,0,0,0,0,0,0,19,0,0,0,0,"GRHE 2, AMBI 1",EPP,MSH,,,,,,,,,,
1580,GIA,8,27,2007,1130,1200,"P. WOODWORTH, J. SOMERS",12,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,128,0,0,0,80,0,0,0,0,0,0,0,0,0,PEEPS POSSIBLE SANDERLINGS,EPP,MSH,,,,,,,,,,
1581,CGP,8,27,2007,1015,1130,T. GILBERT,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1582,TPT,8,27,2007,1000,1215,"J. LAMPHIER, J. LONGSTRETH, C. LONGSTRETH",0,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,65,0,0,0,0,333,2,0,0,0,0,67,16,76,12,1,0,1,0,0,0,80,0,0,0,1,,EPP,MSH,,,,,,,,,,
1583,WHG,8,27,2007,1017,1038,R. JOHNSON,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,16,0,0,0,0,,EPP,MSH,,,,,,,,,,
1584,INV,8,27,2007,1105,1145,R. JOHNSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1585,BRB,4,20,2007,1420,1510,"J. TEMKO, D. REINBERG, L. BLUMIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,319,167,70,0,0,354,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1586,SPT,4,20,2007,1400,1412,"D. REINBERG, L. BLUMIN, J. TEMKO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,234,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1587,LAW,4,20,2007,1515,1530,"J. TEMKO, D. REINBERG, L. BLUMIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAMPERS, DOGS",EPP,MSH,,,,,,,,,,
1588,BIV,4,20,2007,1400,1518,W. WILSON,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1589,CGP,4,20,2007,1400,1530,"T. GILBERT, J. SOMERS",0,4,13,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,252,0,2,0,0,0,0,0,3,0,0,0,0,0,49,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1590,INV,4,20,2007,1430,1500,J. KELLY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1591,WHG,4,20,2007,1400,1410,J. KELLY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,5,0,0,0,0,0,12,4,0,0,0,0,0,0,7,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1592,WCD,4,20,2007,1400,1500,L. HUG,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,46,0,0,0,0,0,0,0,0,0,0,0,3,,EPP,MSH,,,,,,,,,,
1593,TPT,4,20,2007,1400,1500,"C. KUELPER, J. LAMPHER",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1594,MMG,4,20,2007,1400,1530,G. BENNETT,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1595,GIA,4,20,2007,1400,1530,G BENNETT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1596,WPT,4,20,2007,1400,1445,J. EVENS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1597,TPT,2,6,2007,1115,1235,C. KUELPER,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,152,0,0,0,0,0,34,133,0,0,170,0,0,0,8,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1598,LAW,2,6,2007,1227,1245,"J. TEMKO, G. BISHOP, E. BLUSTEIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1599,BRB,2,6,2007,1135,1225,"J. TEMKO, G. BISHOP, E. BLUSTEIN",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,341,0,0,0,0,41,38,0,0,0,654,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1600,SPT,2,6,2007,1115,1130,"J. TEMKO, G. BISHOP, E. BLUSTEIN",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1601,WHG,2,6,2007,1122,1135,"M. MCCAUSTLAND, R. JOHNSON",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1602,INV,2,6,2007,1207,1248,"M. MCCAUSTLAND, R. JOHNSON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1603,BIV,2,6,2007,1115,1135,"K. PETERLEIN, P. WOODWORTH",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,53,0,0,0,0,9,0,0,0,0,0,62,0,0,0,32,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1604,WPT,2,6,2007,1130,1230,"I. MORRISON, K. WILSON",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,"EUWI 2, TUVU 14",EPP,MSH,,,,,,,,,,
1605,GIA,2,6,2007,1305,1345,"W. WILSON, F. HANSON",0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1606,MMG,2,6,2007,1115,1245,"W. WILSON, F. HANSON",0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,73,0,0,0,0,33,0,7,0,0,50,0,753,0,0,24,0,0,1,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
1607,WCD,2,6,2007,1115,1208,"J. KELLY, E. CONDESO",0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,78,0,0,0,0,652,0,8,0,0,240,30,160,0,0,320,0,0,0,0,0,0,0,0,0,3,,EPP,MSH,,,,,,,,,,
1608,CGP,2,6,2007,1115,1235,"T. GILBERT, J. SOMERS",0,1,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,25,0,8,0,0,36,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,MSH,,,,,,,,,,
